4.687500000000000000e-01
5.546875000000000000e-01
5.781250000000000000e-01
6.953125000000000000e-01
6.718750000000000000e-01
5.859375000000000000e-01
7.187500000000000000e-01
5.859375000000000000e-01
6.328125000000000000e-01
