5.150000000000000133e-01
9.984567901234567833e-01
7.949999999999999289e-01
7.699999999999999067e-01
8.649999999999999911e-01
7.549999999999998934e-01
9.899999999999999911e-01
7.850000000000000311e-01
5.800000000000000711e-01
8.049999999999999378e-01
